timestamp_ms,series_id,value
1700000406000,instance-0048,0.424774
1700000407000,instance-0048,0.426754
1700000408000,instance-0048,0.428709
1700000409000,instance-0048,0.430638
1700000410000,instance-0048,0.432541
1700000411000,instance-0048,0.434415
1700000412000,instance-0048,0.436262
1700000413000,instance-0048,0.438079
1700000414000,instance-0048,0.439867
1700000415000,instance-0048,0.441624
1700000416000,instance-0048,0.443349
1700000417000,instance-0048,0.445042
1700000418000,instance-0048,0.446702
1700000419000,instance-0048,0.448329
1700000420000,instance-0048,0.449921
1700000421000,instance-0048,0.451478
1700000422000,instance-0048,0.452999
1700000423000,instance-0048,0.454484
1700000424000,instance-0048,0.455932
1700000425000,instance-0048,0.457342
1700000426000,instance-0048,0.458714
1700000427000,instance-0048,0.460046
1700000428000,instance-0048,0.461339
1700000429000,instance-0048,0.462592
1700000430000,instance-0048,0.463805
1700000431000,instance-0048,0.464976
1700000432000,instance-0048,0.466105
1700000433000,instance-0048,0.467192
1700000434000,instance-0048,0.468237
1700000435000,instance-0048,0.469238
1700000436000,instance-0048,0.470195
1700000437000,instance-0048,0.471109
1700000438000,instance-0048,0.471978
1700000439000,instance-0048,0.472802
1700000440000,instance-0048,0.473580
1700000441000,instance-0048,0.474314
1700000442000,instance-0048,0.475001
1700000443000,instance-0048,0.475642
1700000444000,instance-0048,0.476237
1700000445000,instance-0048,0.476784
1700000446000,instance-0048,0.477285
1700000447000,instance-0048,0.477739
1700000448000,instance-0048,0.478145
1700000449000,instance-0048,0.478503
1700000450000,instance-0048,0.478814
1700000451000,instance-0048,0.479077
1700000452000,instance-0048,0.479292
1700000453000,instance-0048,0.479459
1700000454000,instance-0048,0.479578
1700000455000,instance-0048,0.479648
1700000456000,instance-0048,0.479670
1700000457000,instance-0048,0.479645
1700000458000,instance-0048,0.479571
1700000459000,instance-0048,0.479448
1700000460000,instance-0048,0.479278
1700000461000,instance-0048,0.479060
1700000462000,instance-0048,0.478794
1700000463000,instance-0048,0.478481
1700000464000,instance-0048,0.478120
1700000465000,instance-0048,0.477711
1700000466000,instance-0048,0.477255
1700000467000,instance-0048,0.476753
1700000468000,instance-0048,0.476204
1700000469000,instance-0048,0.475608
1700000470000,instance-0048,0.474966
1700000471000,instance-0048,0.474279
1700000472000,instance-0048,0.473546
1700000473000,instance-0048,0.472768
1700000474000,instance-0048,0.471945
1700000475000,instance-0048,0.471079
1700000476000,instance-0048,0.470168
1700000477000,instance-0048,0.469213
1700000478000,instance-0048,0.468216
1700000479000,instance-0048,0.467176
1700000480000,instance-0048,0.466094
1700000481000,instance-0048,0.464971
1700000482000,instance-0048,0.463806
1700000483000,instance-0048,0.462602
1700000484000,instance-0048,0.461357
1700000485000,instance-0048,0.460073
1700000486000,instance-0048,0.458750
1700000487000,instance-0048,0.457390
1700000488000,instance-0048,0.455991
1700000489000,instance-0048,0.454557
1700000490000,instance-0048,0.453086
1700000491000,instance-0048,0.451579
1700000492000,instance-0048,0.450038
1700000493000,instance-0048,0.448463
1700000494000,instance-0048,0.446854
1700000495000,instance-0048,0.445213
1700000496000,instance-0048,0.443540
1700000497000,instance-0048,0.441836
1700000498000,instance-0048,0.440102
1700000499000,instance-0048,0.438338
1700000500000,instance-0048,0.436546
1700000501000,instance-0048,0.434725
1700000502000,instance-0048,0.432878
1700000503000,instance-0048,0.431004
1700000504000,instance-0048,0.429105
1700000505000,instance-0048,0.427181
1700000506000,instance-0048,0.425234
1700000507000,instance-0048,0.423263
1700000508000,instance-0048,0.421271
1700000509000,instance-0048,0.419257
1700000510000,instance-0048,0.417223
1700000511000,instance-0048,0.415170
1700000512000,instance-0048,0.413098
1700000513000,instance-0048,0.411009
1700000514000,instance-0048,0.408903
1700000515000,instance-0048,0.406780
1700000516000,instance-0048,0.404643
1700000517000,instance-0048,0.402492
1700000518000,instance-0048,0.400328
1700000519000,instance-0048,0.398151
1700000520000,instance-0048,0.395963
1700000521000,instance-0048,0.393765
1700000522000,instance-0048,0.391556
1700000523000,instance-0048,0.389340
1700000524000,instance-0048,0.387115
1700000525000,instance-0048,0.384884
1700000526000,instance-0048,0.382646
1700000527000,instance-0048,0.380404
1700000528000,instance-0048,0.378157
1700000529000,instance-0048,0.375907
1700000530000,instance-0048,0.373654
1700000531000,instance-0048,0.371399
1700000532000,instance-0048,1.200000
1700000533000,instance-0048,0.366889
1700000534000,instance-0048,0.364635
1700000535000,instance-0048,0.362383
1700000536000,instance-0048,0.360133
1700000537000,instance-0048,0.357887
1700000538000,instance-0048,0.355645
1700000539000,instance-0048,0.353408
1700000540000,instance-0048,0.351177
1700000541000,instance-0048,0.348952
1700000542000,instance-0048,0.346735
1700000543000,instance-0048,0.344526
1700000544000,instance-0048,0.342326
1700000545000,instance-0048,0.340136
1700000546000,instance-0048,0.337956
1700000547000,instance-0048,0.335788
1700000548000,instance-0048,0.333631
1700000549000,instance-0048,0.331486
1700000550000,instance-0048,0.329355
1700000551000,instance-0048,0.327238
1700000552000,instance-0048,0.325135
1700000553000,instance-0048,0.323048
1700000554000,instance-0048,0.320976
1700000555000,instance-0048,0.318921
1700000556000,instance-0048,0.316883
1700000557000,instance-0048,0.314862
1700000558000,instance-0048,0.312860
1700000559000,instance-0048,0.310876
1700000560000,instance-0048,0.308911
1700000561000,instance-0048,0.306967
1700000562000,instance-0048,0.305042
1700000563000,instance-0048,0.303139
1700000564000,instance-0048,0.301256
1700000565000,instance-0048,0.299395
1700000566000,instance-0048,0.297557
1700000567000,instance-0048,0.295741
1700000568000,instance-0048,0.293947
1700000569000,instance-0048,0.292178
1700000570000,instance-0048,1.200000
1700000571000,instance-0048,0.288710
1700000572000,instance-0048,1.154537
1700000573000,instance-0048,0.285339
1700000574000,instance-0048,0.283691
1700000575000,instance-0048,0.282069
1700000576000,instance-0048,0.280472
1700000577000,instance-0048,0.278900
1700000578000,instance-0048,0.277355
1700000579000,instance-0048,0.275836
1700000580000,instance-0048,0.274344
1700000581000,instance-0048,0.272878
1700000582000,instance-0048,0.271439
1700000583000,instance-0048,0.270027
1700000584000,instance-0048,0.268643
1700000585000,instance-0048,0.267285
1700000586000,instance-0048,0.265955
1700000587000,instance-0048,0.264652
1700000588000,instance-0048,0.263376
1700000589000,instance-0048,0.262128
1700000590000,instance-0048,0.260908
1700000591000,instance-0048,0.259715
1700000592000,instance-0048,0.258550
1700000593000,instance-0048,0.257412
1700000594000,instance-0048,0.256301
1700000595000,instance-0048,0.255219
1700000596000,instance-0048,0.254163
1700000597000,instance-0048,0.253135
1700000598000,instance-0048,0.252134
1700000599000,instance-0048,0.251161
1700000000000,instance-0049,0.358799
1700000001000,instance-0049,0.356905
1700000002000,instance-0049,0.354992
1700000003000,instance-0049,0.353061
1700000004000,instance-0049,0.351113
1700000005000,instance-0049,0.349148
1700000006000,instance-0049,0.347167
1700000007000,instance-0049,0.345171
1700000008000,instance-0049,0.343161
1700000009000,instance-0049,0.341136
1700000010000,instance-0049,0.339098
1700000011000,instance-0049,1.200000
1700000012000,instance-0049,0.334986
1700000013000,instance-0049,0.332913
1700000014000,instance-0049,0.330830
1700000015000,instance-0049,0.328737
1700000016000,instance-0049,0.326635
1700000017000,instance-0049,0.324524
1700000018000,instance-0049,0.322406
1700000019000,instance-0049,0.320281
1700000020000,instance-0049,0.318151
1700000021000,instance-0049,0.316014
1700000022000,instance-0049,0.313873
1700000023000,instance-0049,0.311727
1700000024000,instance-0049,0.309579
1700000025000,instance-0049,0.307427
1700000026000,instance-0049,0.305274
1700000027000,instance-0049,0.303119
1700000028000,instance-0049,0.300964
1700000029000,instance-0049,0.298808
1700000030000,instance-0049,0.296653
1700000031000,instance-0049,0.294500
1700000032000,instance-0049,0.292348
1700000033000,instance-0049,0.290199
1700000034000,instance-0049,0.288053
1700000035000,instance-0049,0.285912
1700000036000,instance-0049,0.283775
1700000037000,instance-0049,0.281642
1700000038000,instance-0049,0.279516
1700000039000,instance-0049,0.277396
1700000040000,instance-0049,0.275283
1700000041000,instance-0049,0.273178
1700000042000,instance-0049,0.271081
1700000043000,instance-0049,0.268993
1700000044000,instance-0049,0.266914
1700000045000,instance-0049,0.264844
1700000046000,instance-0049,0.262786
1700000047000,instance-0049,0.260738
1700000048000,instance-0049,0.258702
1700000049000,instance-0049,0.256678
1700000050000,instance-0049,0.254666
1700000051000,instance-0049,0.252668
1700000052000,instance-0049,0.250683
1700000053000,instance-0049,0.248713
1700000054000,instance-0049,0.246756
1700000055000,instance-0049,0.244815
1700000056000,instance-0049,0.242890
1700000057000,instance-0049,0.240980
1700000058000,instance-0049,0.239087
1700000059000,instance-0049,0.237211
1700000060000,instance-0049,0.235352
1700000061000,instance-0049,0.233510
1700000062000,instance-0049,0.231687
1700000063000,instance-0049,0.229882
1700000064000,instance-0049,0.228096
1700000065000,instance-0049,0.226329
1700000066000,instance-0049,0.224582
1700000067000,instance-0049,0.222855
1700000068000,instance-0049,0.221148
1700000069000,instance-0049,0.219462
1700000070000,instance-0049,0.217797
1700000071000,instance-0049,0.216153
1700000072000,instance-0049,0.214530
1700000073000,instance-0049,0.212930
1700000074000,instance-0049,0.211352
1700000075000,instance-0049,0.209796
1700000076000,instance-0049,0.208263
1700000077000,instance-0049,0.206752
1700000078000,instance-0049,0.205265
1700000079000,instance-0049,0.203802
1700000080000,instance-0049,0.202362
1700000081000,instance-0049,0.200946
1700000082000,instance-0049,0.199554
1700000083000,instance-0049,0.198186
1700000084000,instance-0049,0.196843
1700000085000,instance-0049,0.195525
1700000086000,instance-0049,0.194231
1700000087000,instance-0049,0.192963
1700000088000,instance-0049,0.191719
1700000089000,instance-0049,0.190501
1700000090000,instance-0049,0.189309
1700000091000,instance-0049,0.188142
1700000092000,instance-0049,0.187001
1700000093000,instance-0049,0.185885
1700000094000,instance-0049,0.184796
1700000095000,instance-0049,0.183733
1700000096000,instance-0049,0.182695
1700000097000,instance-0049,0.181684
1700000098000,instance-0049,0.180700
1700000099000,instance-0049,0.179741
1700000100000,instance-0049,0.178809
1700000101000,instance-0049,0.177904
1700000102000,instance-0049,0.177025
1700000103000,instance-0049,0.176173
1700000104000,instance-0049,0.175348
1700000105000,instance-0049,0.174549
1700000106000,instance-0049,0.173777
1700000107000,instance-0049,0.173032
1700000108000,instance-0049,0.172313
1700000109000,instance-0049,0.171621
1700000110000,instance-0049,0.170956
1700000111000,instance-0049,0.170318
1700000112000,instance-0049,0.169707
1700000113000,instance-0049,0.169122
1700000114000,instance-0049,0.168564
1700000115000,instance-0049,0.168033
1700000116000,instance-0049,0.167528
1700000117000,instance-0049,0.167051
1700000118000,instance-0049,0.166599
1700000119000,instance-0049,0.166175
1700000120000,instance-0049,0.165777
1700000121000,instance-0049,0.165406
1700000122000,instance-0049,0.165061
1700000123000,instance-0049,0.164742
1700000124000,instance-0049,0.164450
1700000125000,instance-0049,0.164184
1700000126000,instance-0049,0.163945
1700000127000,instance-0049,0.163732
1700000128000,instance-0049,0.163545
1700000129000,instance-0049,0.163384
1700000130000,instance-0049,0.163249
1700000131000,instance-0049,0.163139
1700000132000,instance-0049,0.163056
1700000133000,instance-0049,0.162999
1700000134000,instance-0049,0.162967
1700000135000,instance-0049,0.162960
1700000136000,instance-0049,0.162979
1700000137000,instance-0049,0.163024
1700000138000,instance-0049,0.163094
1700000139000,instance-0049,0.163189
1700000140000,instance-0049,0.163309
1700000141000,instance-0049,0.163454
1700000142000,instance-0049,0.163624
1700000143000,instance-0049,0.163819
1700000144000,instance-0049,0.164039
1700000145000,instance-0049,0.164283
1700000146000,instance-0049,0.164552
1700000147000,instance-0049,0.164844
1700000148000,instance-0049,0.165162
1700000149000,instance-0049,0.165503
1700000150000,instance-0049,0.165868
1700000151000,instance-0049,0.166257
1700000152000,instance-0049,0.166670
1700000153000,instance-0049,0.167106
1700000154000,instance-0049,0.167566
1700000155000,instance-0049,0.168049
1700000156000,instance-0049,0.168555
1700000157000,instance-0049,0.169084
1700000158000,instance-0049,0.169637
1700000159000,instance-0049,0.170212
1700000160000,instance-0049,0.170809
1700000161000,instance-0049,0.171429
1700000162000,instance-0049,0.172071
1700000163000,instance-0049,0.172736
1700000164000,instance-0049,0.173422
1700000165000,instance-0049,0.174130
1700000166000,instance-0049,0.174860
1700000167000,instance-0049,0.175611
1700000168000,instance-0049,0.176384
1700000169000,instance-0049,0.177178
1700000170000,instance-0049,0.177993
1700000171000,instance-0049,0.178828
1700000172000,instance-0049,0.179684
1700000173000,instance-0049,0.180561
1700000174000,instance-0049,0.181457
1700000175000,instance-0049,0.182374
1700000176000,instance-0049,0.183311
1700000177000,instance-0049,0.184267
1700000178000,instance-0049,0.185242
1700000179000,instance-0049,0.186237
1700000180000,instance-0049,0.187251
1700000181000,instance-0049,0.188283
1700000182000,instance-0049,0.189335
1700000183000,instance-0049,0.190404
1700000184000,instance-0049,0.191491
1700000185000,instance-0049,0.192597
1700000186000,instance-0049,0.193720
1700000187000,instance-0049,0.194860
1700000188000,instance-0049,0.196018
1700000189000,instance-0049,0.197192
1700000190000,instance-0049,0.198383
1700000191000,instance-0049,0.199590
1700000192000,instance-0049,0.200813
1700000193000,instance-0049,0.202053
1700000194000,instance-0049,0.203307
1700000195000,instance-0049,0.204577
1700000196000,instance-0049,0.205862
1700000197000,instance-0049,0.207162
1700000198000,instance-0049,0.208476
1700000199000,instance-0049,0.209804
1700000200000,instance-0049,0.211145
1700000201000,instance-0049,0.212500
1700000202000,instance-0049,0.213869
1700000203000,instance-0049,0.215250
1700000204000,instance-0049,0.216643
1700000205000,instance-0049,0.218049
1700000206000,instance-0049,0.219467
1700000207000,instance-0049,0.220896
1700000208000,instance-0049,0.222336
1700000209000,instance-0049,0.223786
1700000210000,instance-0049,0.225248
1700000211000,instance-0049,0.226719
1700000212000,instance-0049,0.228200
1700000213000,instance-0049,0.229690
1700000214000,instance-0049,0.231189
1700000215000,instance-0049,0.232696
1700000216000,instance-0049,0.234212
1700000217000,instance-0049,0.235735
1700000218000,instance-0049,0.237265
1700000219000,instance-0049,0.238803
1700000220000,instance-0049,0.240346
1700000221000,instance-0049,0.241896
1700000222000,instance-0049,0.243452
1700000223000,instance-0049,0.245013
1700000224000,instance-0049,0.246578
1700000225000,instance-0049,0.248148
1700000226000,instance-0049,0.249722
1700000227000,instance-0049,0.251299
1700000228000,instance-0049,0.252879
1700000229000,instance-0049,0.254462
1700000230000,instance-0049,0.256046
1700000231000,instance-0049,0.257633
1700000232000,instance-0049,0.259220
1700000233000,instance-0049,0.260809
1700000234000,instance-0049,0.262397
1700000235000,instance-0049,0.263985
1700000236000,instance-0049,0.265573
1700000237000,instance-0049,0.267159
1700000238000,instance-0049,0.268743
1700000239000,instance-0049,0.270326
1700000240000,instance-0049,0.271905
1700000241000,instance-0049,0.273482
1700000242000,instance-0049,0.275055
1700000243000,instance-0049,0.276624
1700000244000,instance-0049,0.278188
1700000245000,instance-0049,0.279747
1700000246000,instance-0049,0.281300
1700000247000,instance-0049,0.282848
1700000248000,instance-0049,0.284388
1700000249000,instance-0049,0.285922
1700000250000,instance-0049,1.200000
1700000251000,instance-0049,0.288966
1700000252000,instance-0049,0.290475
1700000253000,instance-0049,0.291975
1700000254000,instance-0049,0.293466
1700000255000,instance-0049,0.294946
1700000256000,instance-0049,0.296416
1700000257000,instance-0049,0.297875
1700000258000,instance-0049,0.299323
1700000259000,instance-0049,0.300758
1700000260000,instance-0049,0.302181
1700000261000,instance-0049,0.303591
1700000262000,instance-0049,0.304988
1700000263000,instance-0049,0.306371
1700000264000,instance-0049,0.307739
1700000265000,instance-0049,0.309093
1700000266000,instance-0049,0.310431
1700000267000,instance-0049,0.311754
1700000268000,instance-0049,1.200000
1700000269000,instance-0049,0.314350
1700000270000,instance-0049,0.315623
1700000271000,instance-0049,0.316878
1700000272000,instance-0049,0.318116
1700000273000,instance-0049,0.319335
1700000274000,instance-0049,0.320536
1700000275000,instance-0049,0.321717
1700000276000,instance-0049,0.322879
1700000277000,instance-0049,0.324021
1700000278000,instance-0049,0.325143
1700000279000,instance-0049,0.326245
1700000280000,instance-0049,0.327325
1700000281000,instance-0049,0.328385
1700000282000,instance-0049,0.329422
1700000283000,instance-0049,0.330438
1700000284000,instance-0049,0.331431
1700000285000,instance-0049,0.332402
1700000286000,instance-0049,0.333350
1700000287000,instance-0049,0.334275
1700000288000,instance-0049,0.335177
1700000289000,instance-0049,0.336055
1700000290000,instance-0049,0.336908
1700000291000,instance-0049,0.337738
1700000292000,instance-0049,0.338544
1700000293000,instance-0049,0.339325
1700000294000,instance-0049,0.340081
1700000295000,instance-0049,0.340812
1700000296000,instance-0049,0.341518
1700000297000,instance-0049,0.342199
1700000298000,instance-0049,0.342854
1700000299000,instance-0049,0.343483
1700000300000,instance-0049,0.344088
1700000301000,instance-0049,0.344666
1700000302000,instance-0049,0.345218
1700000303000,instance-0049,0.345744
1700000304000,instance-0049,0.346245
1700000305000,instance-0049,0.346719
1700000306000,instance-0049,0.347167
1700000307000,instance-0049,0.347589
1700000308000,instance-0049,0.347985
1700000309000,instance-0049,0.348355
1700000310000,instance-0049,0.348699
1700000311000,instance-0049,0.349017
1700000312000,instance-0049,0.349309
1700000313000,instance-0049,0.349575
1700000314000,instance-0049,0.349815
1700000315000,instance-0049,0.350029
1700000316000,instance-0049,0.350218
1700000317000,instance-0049,0.350381
1700000318000,instance-0049,0.350520
1700000319000,instance-0049,0.350633
1700000320000,instance-0049,0.350721
1700000321000,instance-0049,0.350784
1700000322000,instance-0049,0.350823
1700000323000,instance-0049,0.350838
1700000324000,instance-0049,0.350828
1700000325000,instance-0049,0.350795
1700000326000,instance-0049,0.350738
1700000327000,instance-0049,0.350658
1700000328000,instance-0049,0.350555
1700000329000,instance-0049,0.350430
1700000330000,instance-0049,0.350282
1700000331000,instance-0049,0.350112
1700000332000,instance-0049,0.349921
1700000333000,instance-0049,0.349709
1700000334000,instance-0049,0.349476
1700000335000,instance-0049,0.349222
1700000336000,instance-0049,0.348949
1700000337000,instance-0049,0.348656
1700000338000,instance-0049,0.348344
1700000339000,instance-0049,0.348013
1700000340000,instance-0049,0.347664
1700000341000,instance-0049,0.347298
1700000342000,instance-0049,0.346914
1700000343000,instance-0049,0.346514
1700000344000,instance-0049,0.346097
1700000345000,instance-0049,0.345665
1700000346000,instance-0049,0.345218
1700000347000,instance-0049,0.344757
1700000348000,instance-0049,0.344281
1700000349000,instance-0049,0.343792
1700000350000,instance-0049,0.343291
1700000351000,instance-0049,0.342777
1700000352000,instance-0049,0.342251
1700000353000,instance-0049,0.341715
1700000354000,instance-0049,0.341168
1700000355000,instance-0049,0.340611
1700000356000,instance-0049,0.340046
1700000357000,instance-0049,0.339471
1700000358000,instance-0049,0.338889
1700000359000,instance-0049,0.338300
1700000360000,instance-0049,0.337704
1700000361000,instance-0049,0.337103
1700000362000,instance-0049,0.336496
1700000363000,instance-0049,0.335885
1700000364000,instance-0049,0.335269
1700000365000,instance-0049,0.334651
1700000366000,instance-0049,0.334030
1700000367000,instance-0049,0.333408
1700000368000,instance-0049,0.332784
1700000369000,instance-0049,0.332160
1700000370000,instance-0049,0.331536
1700000371000,instance-0049,0.330913
1700000372000,instance-0049,0.330291
1700000373000,instance-0049,0.329672
1700000374000,instance-0049,0.329056
1700000375000,instance-0049,0.328444
1700000376000,instance-0049,0.327836
1700000377000,instance-0049,0.327233
1700000378000,instance-0049,0.326636
1700000379000,instance-0049,0.326045
1700000380000,instance-0049,0.325461
1700000381000,instance-0049,0.324886
1700000382000,instance-0049,0.324318
1700000383000,instance-0049,0.323760
1700000384000,instance-0049,0.323211
1700000385000,instance-0049,0.322673
1700000386000,instance-0049,0.322146
1700000387000,instance-0049,0.321630
1700000388000,instance-0049,0.321127
1700000389000,instance-0049,0.320637
1700000390000,instance-0049,0.320160
1700000391000,instance-0049,0.319697
1700000392000,instance-0049,0.319249
1700000393000,instance-0049,0.318816
1700000394000,instance-0049,0.318399
1700000395000,instance-0049,0.317999
1700000396000,instance-0049,0.317615
1700000397000,instance-0049,0.317249
1700000398000,instance-0049,0.316901
1700000399000,instance-0049,0.316572
1700000400000,instance-0049,0.316261
1700000401000,instance-0049,0.315970
1700000402000,instance-0049,0.315699
1700000403000,instance-0049,0.315449
1700000404000,instance-0049,0.315219
1700000405000,instance-0049,0.315010
1700000406000,instance-0049,0.314824
1700000407000,instance-0049,0.314659
1700000408000,instance-0049,0.314517
1700000409000,instance-0049,0.314398
1700000410000,instance-0049,0.314302
1700000411000,instance-0049,0.314230
1700000412000,instance-0049,0.314181
1700000413000,instance-0049,0.314157
1700000414000,instance-0049,0.314157
1700000415000,instance-0049,0.314182
1700000416000,instance-0049,0.314231
1700000417000,instance-0049,0.314306
1700000418000,instance-0049,0.314407
1700000419000,instance-0049,0.314533
1700000420000,instance-0049,0.314684
1700000421000,instance-0049,0.314862
1700000422000,instance-0049,0.315065
1700000423000,instance-0049,0.315295
1700000424000,instance-0049,0.315551
1700000425000,instance-0049,0.315833
1700000426000,instance-0049,0.316141
1700000427000,instance-0049,0.316476
1700000428000,instance-0049,0.316838
1700000429000,instance-0049,0.317226
1700000430000,instance-0049,0.317640
1700000431000,instance-0049,0.318080
1700000432000,instance-0049,0.318547
1700000433000,instance-0049,0.319040
1700000434000,instance-0049,0.319559
1700000435000,instance-0049,0.320104
1700000436000,instance-0049,0.320674
1700000437000,instance-0049,0.321271
1700000438000,instance-0049,0.321893
1700000439000,instance-0049,0.322540
1700000440000,instance-0049,0.323212
1700000441000,instance-0049,0.323909
1700000442000,instance-0049,0.324630
1700000443000,instance-0049,0.325376
1700000444000,instance-0049,0.326145
1700000445000,instance-0049,0.326938
1700000446000,instance-0049,0.327755
1700000447000,instance-0049,0.328594
1700000448000,instance-0049,0.329456
1700000449000,instance-0049,0.330340
1700000450000,instance-0049,0.331245
1700000451000,instance-0049,0.332172
1700000452000,instance-0049,0.333120
1700000453000,instance-0049,0.334088
1700000454000,instance-0049,0.335076
1700000455000,instance-0049,0.336084
1700000456000,instance-0049,0.337110
1700000457000,instance-0049,0.338155
1700000458000,instance-0049,0.339217
1700000459000,instance-0049,0.340297
1700000460000,instance-0049,0.341393
1700000461000,instance-0049,0.342506
1700000462000,instance-0049,0.343634
1700000463000,instance-0049,0.344776
1700000464000,instance-0049,0.345933
1700000465000,instance-0049,0.347104
1700000466000,instance-0049,0.348287
1700000467000,instance-0049,0.349483
1700000468000,instance-0049,0.350690
1700000469000,instance-0049,0.351908
1700000470000,instance-0049,0.353136
1700000471000,instance-0049,0.354374
1700000472000,instance-0049,0.355620
1700000473000,instance-0049,1.200000
1700000474000,instance-0049,0.358136
1700000475000,instance-0049,0.359404
1700000476000,instance-0049,0.360678
1700000477000,instance-0049,0.361956
1700000478000,instance-0049,0.363239
1700000479000,instance-0049,0.364525
1700000480000,instance-0049,1.200000
1700000481000,instance-0049,0.367105
1700000482000,instance-0049,0.368396
1700000483000,instance-0049,0.369688
1700000484000,instance-0049,0.370980
1700000485000,instance-0049,0.372269
1700000486000,instance-0049,0.373557
1700000487000,instance-0049,0.374842
1700000488000,instance-0049,0.376123
1700000489000,instance-0049,0.377399
1700000490000,instance-0049,0.378670
1700000491000,instance-0049,0.379934
1700000492000,instance-0049,0.381192
1700000493000,instance-0049,0.382441
1700000494000,instance-0049,0.383682
1700000495000,instance-0049,0.384913
1700000496000,instance-0049,0.386134
1700000497000,instance-0049,0.387343
1700000498000,instance-0049,0.388541
1700000499000,instance-0049,0.389726
1700000500000,instance-0049,0.390898
1700000501000,instance-0049,0.392055
1700000502000,instance-0049,0.393197
1700000503000,instance-0049,0.394323
1700000504000,instance-0049,0.395432
1700000505000,instance-0049,0.396524
1700000506000,instance-0049,0.397598
1700000507000,instance-0049,0.398653
1700000508000,instance-0049,0.399688
1700000509000,instance-0049,0.400703
1700000510000,instance-0049,0.401696
1700000511000,instance-0049,0.402668
1700000512000,instance-0049,0.403618
1700000513000,instance-0049,0.404544
1700000514000,instance-0049,0.405446
1700000515000,instance-0049,0.406324
1700000516000,instance-0049,0.407176
1700000517000,instance-0049,0.408003
1700000518000,instance-0049,0.408803
1700000519000,instance-0049,0.409576
1700000520000,instance-0049,0.410321
1700000521000,instance-0049,0.411038
1700000522000,instance-0049,0.411726
1700000523000,instance-0049,0.412385
1700000524000,instance-0049,0.413014
1700000525000,instance-0049,0.413613
1700000526000,instance-0049,0.414180
1700000527000,instance-0049,0.414716
1700000528000,instance-0049,0.415220
1700000529000,instance-0049,0.415692
1700000530000,instance-0049,0.416130
1700000531000,instance-0049,0.416536
1700000532000,instance-0049,0.416908
1700000533000,instance-0049,0.417245
1700000534000,instance-0049,0.417549
1700000535000,instance-0049,0.417817
1700000536000,instance-0049,0.418050
1700000537000,instance-0049,0.418248
1700000538000,instance-0049,0.418410
1700000539000,instance-0049,0.418536
1700000540000,instance-0049,0.418626
1700000541000,instance-0049,0.418679
1700000542000,instance-0049,0.418695
1700000543000,instance-0049,0.418675
1700000544000,instance-0049,0.418617
1700000545000,instance-0049,0.418522
1700000546000,instance-0049,0.418389
1700000547000,instance-0049,0.418219
1700000548000,instance-0049,0.418011
1700000549000,instance-0049,0.417765
1700000550000,instance-0049,0.417482
1700000551000,instance-0049,0.417160
1700000552000,instance-0049,0.416801
1700000553000,instance-0049,0.416403
1700000554000,instance-0049,0.415968
1700000555000,instance-0049,0.415494
1700000556000,instance-0049,0.414983
1700000557000,instance-0049,0.414434
1700000558000,instance-0049,0.413847
1700000559000,instance-0049,0.413222
1700000560000,instance-0049,0.412560
1700000561000,instance-0049,0.411861
1700000562000,instance-0049,0.411124
1700000563000,instance-0049,0.410350
1700000564000,instance-0049,0.409540
1700000565000,instance-0049,0.408693
1700000566000,instance-0049,0.407809
1700000567000,instance-0049,0.406889
1700000568000,instance-0049,0.405934
1700000569000,instance-0049,0.404943
1700000570000,instance-0049,0.403916
1700000571000,instance-0049,0.402855
1700000572000,instance-0049,0.401758
1700000573000,instance-0049,0.400628
1700000574000,instance-0049,0.399463
1700000575000,instance-0049,0.398265
1700000576000,instance-0049,0.397034
1700000577000,instance-0049,0.395770
1700000578000,instance-0049,0.394474
1700000579000,instance-0049,0.393146
1700000580000,instance-0049,0.391786
1700000581000,instance-0049,0.390396
1700000582000,instance-0049,0.388975
1700000583000,instance-0049,0.387524
1700000584000,instance-0049,0.386043
1700000585000,instance-0049,0.384534
1700000586000,instance-0049,0.382996
1700000587000,instance-0049,0.381430
1700000588000,instance-0049,0.379837
1700000589000,instance-0049,0.378217
1700000590000,instance-0049,0.376570
1700000591000,instance-0049,0.374899
1700000592000,instance-0049,0.373202
1700000593000,instance-0049,0.371480
1700000594000,instance-0049,0.369735
1700000595000,instance-0049,0.367967
1700000596000,instance-0049,0.366176
1700000597000,instance-0049,0.364363
1700000598000,instance-0049,0.362529
1700000599000,instance-0049,0.360674
1700000000000,instance-0050,0.327238
1700000001000,instance-0050,0.327206
1700000002000,instance-0050,0.327153
1700000003000,instance-0050,0.327080
1700000004000,instance-0050,0.326987
1700000005000,instance-0050,0.326873
1700000006000,instance-0050,0.326739
1700000007000,instance-0050,0.326583
1700000008000,instance-0050,0.326407
1700000009000,instance-0050,0.326209
1700000010000,instance-0050,0.325990
1700000011000,instance-0050,0.325749
1700000012000,instance-0050,0.325487
1700000013000,instance-0050,0.325203
1700000014000,instance-0050,0.324897
1700000015000,instance-0050,0.324570
1700000016000,instance-0050,0.324220
1700000017000,instance-0050,0.323849
1700000018000,instance-0050,0.323456
1700000019000,instance-0050,0.323042
1700000020000,instance-0050,0.322605
1700000021000,instance-0050,0.322147
1700000022000,instance-0050,0.321667
1700000023000,instance-0050,0.321165
1700000024000,instance-0050,0.320641
1700000025000,instance-0050,0.320096
1700000026000,instance-0050,0.319530
1700000027000,instance-0050,0.318942
